asof_date,contrib
2026-01-08,0.12066120188195828
2026-01-09,0.20528152970801017
2026-01-12,-0.5933351307421448
2026-01-13,-0.33974016545707025
2026-01-14,0.09574847228702583
2026-01-15,-0.5753749371771447
2026-01-16,-0.06177033777464229
2026-01-19,-0.3631620691807738
2026-01-20,0.010567096954279487
2026-01-21,-0.613197314178926
2026-01-22,-0.1580339672758702
2026-01-23,-0.35841205096809037
2026-01-26,0.04866588917058651
2026-01-27,-0.6257157334762791
2026-01-28,-0.2138374851689288
2026-01-29,1.2010370010392906
2026-01-30,-0.2648097149385717
2026-02-02,-0.34290523338520096
2026-02-03,0.6689955708623567
2026-02-04,-0.5011574768917517
2026-02-05,-0.6217440548724015
2026-02-06,-0.1435676176921609
2026-02-09,0.07265411526088272
2026-02-10,0.26578586411337346
2026-02-11,0.3860729393213328
2026-02-12,-0.21567680932422986
2026-02-13,0.4891477700935991
2026-02-16,-0.28374349772774315
2026-02-17,-0.4043514952800712
2026-02-18,-0.050820906786447045
2026-02-19,-0.12018220181931179
2026-02-20,-0.12431643326442895
2026-02-24,-0.35482070333780336
2026-02-25,0.1496312359992087
2026-02-26,-0.22398611019017473
2026-02-27,-0.09596515976794556
2026-03-02,0.5693029779341691
2026-03-03,-0.10081709191962021
2026-03-04,-0.19532436007770304
2026-03-05,0.1396338737881981
2026-03-06,0.5249469559009867
2026-03-09,-0.7982994702014672
2026-03-10,0.05854715528259123
2026-03-11,-0.4772248850361954
2026-03-12,-0.1270991219977064
2026-03-13,-0.2538826740472389
2026-03-16,-0.3794727363369482
2026-03-17,-0.3994796147018959
2026-03-18,0.17924051493240298
2026-03-19,0.17937144200545665
2026-03-20,0.46046116554687433
2026-03-23,0.2262324682290105
2026-03-24,0.2590781051853026
2026-03-25,-0.28590342717061756
2026-03-26,-0.30749071415732354
2026-03-27,0.11020186173202616
2026-03-30,0.44881258939604635
2026-03-31,0.6282501245376049
2026-04-01,-0.41320721084264206
2026-04-02,0.41173061356181173
2026-04-03,-0.023739576535689852
2026-04-06,-0.17538759013172353
2026-04-07,-0.3961420935809667
2026-04-08,0.4347807620107923
2026-04-09,-0.07517261748402188
2026-04-10,0.3108133367150483
2026-04-13,0.42738410126955106
2026-04-14,0.10751847361183009
2026-04-15,-0.1534027462065942
2026-04-16,0.326060312768476
2026-04-17,-0.026253997747006333
2026-04-20,0.5702691733300648
2026-04-21,-1.0002559758857328
2026-04-22,-0.4123750976153461
2026-04-23,0.29003096784923876
2026-04-24,-0.4503447469989148
2026-04-27,-0.05782966522449573
2026-04-28,-0.1399469586605428
2026-04-29,0.04753322968570044
2026-04-30,-0.39902631709790276
2026-05-04,0.23109952751718021
2026-05-05,0.6913688793046562
2026-05-06,0.012380768480879878
2026-05-07,-0.09596531922731968
2026-05-08,-0.5662641161869661
2026-05-11,-0.2387750417766974
2026-05-12,-0.09904321332448385
2026-05-13,0.08562570042466633
2026-05-14,-0.2991349702671104
2026-05-15,-0.0811331048254372
2026-05-18,1.2626626357673703
2026-05-19,-0.29748480193503807
2026-05-20,0.03159411295057636
2026-05-21,0.11514636682246734
2026-05-22,0.012428520125202833
2026-05-25,0.5901178548934272
2026-05-26,0.050419769424865646
2026-05-27,0.08781137443253084
2026-05-28,0.24454960256772712
2026-05-29,-0.22065196633640155
2026-06-01,-0.5249152443096465
2026-06-02,0.19161685201066025
2026-06-03,0.07261051407980151
2026-06-04,-0.3873505736120587
2026-06-05,0.1308379775909012
2026-06-08,-1.0412551491432935
2026-06-09,-0.5171348465464481
2026-06-10,0.547221215367147
2026-06-11,0.07445173442235459
2026-06-15,-0.5665596127765852
2026-06-16,-0.7302040595063315
2026-06-17,-0.5835893372719294
2026-06-18,-0.5528978805229308
2026-06-19,-0.037065810860593365
2026-06-22,-0.3020470209362618
2026-06-23,-0.26518716423326993
2026-06-24,0.05524971486968577
2026-06-25,0.975751979256688
2026-06-26,-0.22369165884516504
2026-06-29,0.6972382291310074
2026-06-30,0.45725821442025705
2026-07-01,-0.007556293592953178
2026-07-02,0.38907621465231246
2026-07-03,0.013523939850626984
2026-07-06,0.15516821939363795
2026-07-07,-0.9219637780565209
2026-07-08,0.8491294325043421
2026-07-09,-0.5875857061127113
2026-07-10,-0.076850196908063
2026-07-13,0.9967738023379615
2026-07-14,1.1771072312840425
2026-07-15,1.1647612169157573
2026-07-16,0.6694006098647782
2026-07-17,-0.57565832705784
2026-07-20,-0.038496154653992365
2026-07-21,0.825457312865515
2026-07-22,0.35314672079428244
2026-07-23,-0.5375393863593025
2026-07-24,0.021102233792841485
2026-07-27,-0.5078745645311913
2026-07-28,-1.2106303914306182
2026-07-29,0.7572128131509762
2026-07-30,-0.36871992734973924
2026-07-31,-0.29713928618937036
2026-08-03,0.33710335024964233
2026-08-04,-0.43770262167546237
2026-08-05,-0.7476886982700233
2026-08-06,-0.199505793086728
2026-08-07,0.08014410609804579
2026-08-10,-0.3274188223806846
2026-08-11,0.17785638899835376
2026-08-12,0.031494446549275024
2026-08-13,-0.24297518119565442
2026-08-14,0.24754629139624118
2026-08-17,-1.299656785015493
2026-08-18,0.2631555223946581
2026-08-19,0.44655633255741
2026-08-20,-0.38266642777260707
2026-08-21,-0.05862520061470389
2026-08-24,0.2982424737033095
2026-08-25,0.18589192725750703
2026-08-26,-0.6961235766063465
2026-08-27,-1.1384460747804837
2026-08-28,-0.1496667223085813
2026-08-31,-0.46806603291415805
2026-09-01,-0.40135121927292305
2026-09-02,-0.28636762401055127
2026-09-03,0.010055476649233591
2026-09-04,-0.07433523649466722
