date,state,state_label,ret,vol
2024-11-19,2,BULL,-3.3737184741148054,0.1809683704022943
2024-11-20,2,BULL,-1.2863168521858956,0.18526695832997137
2024-11-21,2,BULL,-1.0953571821460788,0.18132960744599413
2024-11-22,2,BULL,0.48352894883211306,0.18668115811565028
2024-11-25,2,BULL,-1.9704300056305375,0.20367951937699985
2024-11-26,2,BULL,-2.6563911790515546,0.2277458444148137
2024-11-27,2,BULL,1.1109364634344874,0.2487051116871822
2024-11-28,2,BULL,2.222419516683204,0.25321248608165897
2024-11-29,2,BULL,1.1752263677500285,0.25508202707470573
2024-12-02,2,BULL,0.33844911236176145,0.2520295066795895
2024-12-03,2,BULL,-1.8376056938601897,0.24181946688855444
2024-12-04,2,BULL,-2.150021329072399,0.2446520358047029
2024-12-05,2,BULL,1.0091250361556332,0.26019663816173644
2024-12-06,2,BULL,1.006535069599222,0.25931130359971216
2024-12-09,2,BULL,1.435105426512492,0.2486483316837765
2024-12-10,2,BULL,-1.96802043714597,0.23313003008391717
2024-12-11,2,BULL,-0.40553827060252406,0.21132560320598506
2024-12-12,2,BULL,-0.7955815693312657,0.21202043728292777
2024-12-13,2,BULL,-0.29852387557615456,0.20591438493477834
2024-12-16,2,BULL,-2.646163977992424,0.21531128087943735
2024-12-17,2,BULL,-1.79892082865503,0.20852136797124982
2024-12-18,2,BULL,1.34547104399078,0.1926504490502174
2024-12-19,2,BULL,0.2942519425959742,0.17697203910059722
2024-12-20,2,BULL,8.78807321394003,0.3240351108088941
2024-12-23,2,BULL,2.398961680260529,0.33244432041332345
2024-12-24,2,BULL,-0.4271862677197867,0.3298055198732977
2024-12-25,2,BULL,1.5439695032012355,0.340857489905531
2024-12-26,2,BULL,1.227058346138382,0.33578942208228024
2024-12-27,2,BULL,-0.33019461501455794,0.3354359124229156
2024-12-28,2,BULL,1.0540994985180674,0.3306927263405056
2024-12-30,2,BULL,3.399795839633299,0.3353057492962373
2025-01-03,2,BULL,-1.9098757195293734,0.34467438644570464
2025-01-06,2,BULL,-0.4336772221932924,0.33828944318467397
2025-01-08,2,BULL,0.8672418926231842,0.19743497715567757
2025-01-09,2,BULL,-2.4109142376019386,0.1984059557820369
2025-01-10,2,BULL,1.839018119291303,0.219850069615071
2025-01-13,2,BULL,1.4592488366023606,0.20478058422925102
2025-01-14,2,BULL,-0.23054282062899994,0.20828879947267537
2025-01-15,2,BULL,-0.5804518556856345,0.21180432282073117
2025-01-16,2,BULL,2.3750518999370964,0.21183497711604
2025-01-17,2,BULL,1.168909005071158,0.20529674199213546
2025-01-20,2,BULL,-0.5436544359168405,0.19693900882311902
2025-01-21,2,BULL,0.17598132864794952,0.2020273481809025
2025-01-22,2,BULL,1.2835077924287424,0.2047272634260554
2025-01-23,2,BULL,-1.5773240462923686,0.18645315678177252
2025-01-24,1,FLAT,0.7436142974522447,0.15725277478687796
2025-01-27,0,BEAR/CRASH,-1.9369265984397384,0.161845015946749
2025-01-28,1,FLAT,1.393719669443149,0.16729707660004403
2025-01-29,0,BEAR/CRASH,0.6361100214851393,0.16492540526106755
2025-01-30,1,FLAT,0.5674085667478415,0.16283697103621544
2025-01-31,0,BEAR/CRASH,-0.654884287643282,0.16208222360897934
2025-02-03,1,FLAT,-0.7466494349206982,0.1511218982563142
2025-02-04,0,BEAR/CRASH,-0.28953386825206123,0.14705531642565442
2025-02-05,1,FLAT,0.43944690239126444,0.1467265279581494
2025-02-06,0,BEAR/CRASH,1.3408824992252188,0.14687231387446933
2025-02-07,1,FLAT,-0.12094364456728156,0.1449736254490172
2025-02-10,0,BEAR/CRASH,1.5340864034162225,0.13595787024116598
2025-02-11,1,FLAT,0.1867203601654253,0.12204225259908687
2025-02-12,0,BEAR/CRASH,0.2518347032647511,0.12363410989744737
2025-02-13,2,BULL,5.820723186873127,0.15511834006661668
2025-02-14,2,BULL,-0.6874277106186724,0.19361073270105097
2025-02-17,2,BULL,3.8015422416035785,0.2022023985926643
2025-02-18,2,BULL,-1.5120956517999704,0.21120243807347477
2025-02-19,2,BULL,0.36389294910364867,0.21458906314223283
2025-02-20,2,BULL,0.6697916027191793,0.21607840900657793
2025-02-21,2,BULL,-0.2837631981140161,0.2215199065886443
2025-02-24,2,BULL,0.6175895456484893,0.22186088628344322
2025-02-25,2,BULL,0.679060857285968,0.22346791027435095
2025-02-26,2,BULL,-1.5189306497772326,0.24066952335961858
2025-02-27,2,BULL,-1.3320931691269418,0.2295795154299943
2025-02-28,2,BULL,-1.0001435742747764,0.19858595648099212
2025-03-03,2,BULL,-1.7254820871388508,0.19679498861855443
2025-03-04,2,BULL,3.0030312033027986,0.18876002043904852
2025-03-05,2,BULL,0.676071903727086,0.18461690621873028
2025-03-06,2,BULL,-1.7282839333837896,0.1843523069874058
2025-03-07,2,BULL,-1.2807293331590375,0.19436174867106612
2025-03-10,2,BULL,1.0657026684665187,0.19251765196509926
2025-03-11,2,BULL,0.0043737972064624275,0.19015754170239801
2025-03-12,1,FLAT,-0.5318794919822343,0.1667240655395334
2025-03-13,0,BEAR/CRASH,-1.9792765442842672,0.16383194952792676
2025-03-14,1,FLAT,2.32760462553024,0.1655243499833508
2025-03-17,0,BEAR/CRASH,1.5561773420192813,0.15939772535574348
2025-03-18,1,FLAT,0.37830601134697883,0.15947389170118
2025-03-19,0,BEAR/CRASH,-0.8539840532226544,0.15776414502654057
2025-03-20,1,FLAT,-0.20610799603058005,0.16200499639570998
2025-03-21,0,BEAR/CRASH,-0.983054800899005,0.14537229426693257
2025-03-24,1,FLAT,-0.4065767334546558,0.1454463775995444
2025-03-25,0,BEAR/CRASH,-0.44267391404242357,0.15703619723697373
2025-03-26,1,FLAT,-0.5802647589460393,0.16258372530981272
2025-03-27,0,BEAR/CRASH,-2.000612445369106,0.15894549803311592
2025-03-28,2,BULL,-1.9098268720358464,0.16667901259185997
2025-03-31,2,BULL,-0.40702091789738937,0.1726870615377575
2025-04-01,2,BULL,-1.6370964118726061,0.18983865212535117
2025-04-02,2,BULL,-1.291518965484002,0.18997041872080317
2025-04-03,2,BULL,-2.309482057984541,0.21911628867579264
2025-04-04,2,BULL,-2.7515451066735768,0.25211812320301036
2025-04-07,2,BULL,-1.8897994489404237,0.2972999048866082
2025-04-08,2,BULL,0.603328894013418,0.294936611603809
2025-04-09,2,BULL,-3.5474620820603064,0.3150665510043905
2025-04-10,2,BULL,4.196021977055824,0.3180258172051914
2025-04-11,2,BULL,2.3468239469468175,0.31057125877184405
2025-04-14,2,BULL,-0.36214928749824127,0.30909373597301787
2025-04-15,2,BULL,-0.5027351644195,0.29927153198113204
2025-04-16,2,BULL,1.9861682163235153,0.3082936720346605
2025-04-17,2,BULL,0.121875642579455,0.28592564964210393
2025-04-18,2,BULL,0.25966843274104784,0.26326388591825156
2025-04-21,2,BULL,1.7149006256920185,0.21512494485033104
2025-04-22,2,BULL,1.0900319771878486,0.21137086818451822
2025-04-23,2,BULL,-0.3818429386703478,0.17829394666351864
2025-04-24,2,BULL,0.040763223984271235,0.17120452963527405
2025-04-25,2,BULL,2.074161378235038,0.17448045291310968
2025-04-28,2,BULL,0.9323891639372728,0.1819862511386798
2025-04-29,2,BULL,-2.558234025179655,0.18011159210578254
2025-04-30,2,BULL,-1.3338908797637894,0.173000711400881
2025-05-02,2,BULL,-2.8418101626387755,0.17366155939757388
2025-05-05,2,BULL,-3.512153646467718,0.1863681404771358
2025-05-06,2,BULL,2.9241839072208795,0.20289397493055422
2025-05-07,2,BULL,0.4606281450139829,0.20719624229937902
2025-05-08,2,BULL,0.6277268053495527,0.20584513162120302
2025-05-12,2,BULL,2.741518498305384,0.20657143896287755
2025-05-13,2,BULL,0.18275743702812852,0.20211192701047817
2025-05-14,2,BULL,-0.38636574598648127,0.19187039923237395
2025-05-15,2,BULL,-2.920270108214497,0.19536790314083263
2025-05-16,2,BULL,0.010210566536880239,0.2094566390068952
2025-05-19,2,BULL,1.4779308566614742,0.207084877695565
2025-05-20,2,BULL,-2.07541557830493,0.187216290124634
2025-05-21,1,FLAT,-0.4913910118575172,0.16598229367707173
2025-05-22,0,BEAR/CRASH,-0.6219516133875183,0.16564320710135833
2025-05-23,1,FLAT,-0.7932069217772776,0.16319900173951113
2025-05-26,0,BEAR/CRASH,-2.5690908635526317,0.16294130487534728
2025-05-27,1,FLAT,1.3578573007404702,0.16424862223865366
2025-05-28,0,BEAR/CRASH,1.7548599083724823,0.16934525036193862
2025-05-29,1,FLAT,0.8843446718268785,0.16469407840327888
2025-05-30,0,BEAR/CRASH,0.6700067804049097,0.13790423392085113
2025-06-02,1,FLAT,0.029689847350725693,0.14903022629790103
2025-06-03,0,BEAR/CRASH,0.1550215451357504,0.1463410808814847
2025-06-04,1,FLAT,0.09099406344959488,0.14898876930375468
2025-06-05,0,BEAR/CRASH,0.7015353937456966,0.13900799782010373
2025-06-06,2,BULL,-2.49713033896372,0.19072532932038214
2025-06-07,2,BULL,0.0,0.1859045240331101
2025-06-09,2,BULL,-1.7524235914229604,0.1884312314537539
2025-06-10,2,BULL,-0.5637243346191746,0.19359628922063887
2025-06-11,2,BULL,0.3970259469154478,0.19081270800855174
2025-06-13,2,BULL,0.6244184620634715,0.1877310063418331
2025-06-16,2,BULL,-0.4551632722615851,0.18050081653345773
2025-06-17,2,BULL,1.8495959504309207,0.19001016191860293
2025-06-18,2,BULL,0.1035699467398036,0.18600528275673883
2025-06-19,1,FLAT,-0.2876801777416864,0.18934811967084236
2025-06-20,0,BEAR/CRASH,-1.1841471012853135,0.13840882432508825
2025-06-23,1,FLAT,0.31320853592347686,0.14291809877814826
2025-06-24,0,BEAR/CRASH,-0.5348247503824691,0.13890903467474303
2025-06-25,1,FLAT,1.655826679401506,0.12372533816817233
2025-06-26,0,BEAR/CRASH,0.2322814906111791,0.12349579052867439
2025-06-27,1,FLAT,0.31552410630432776,0.12493881345449409
2025-06-30,0,BEAR/CRASH,1.4600090598642703,0.12621234064487213
2025-07-01,1,FLAT,0.03722027775587794,0.109731881976603
2025-07-02,0,BEAR/CRASH,-1.1716856327626206,0.1105456733219968
2025-07-03,1,FLAT,0.2865961597056471,0.1067012419171442
2025-07-04,0,BEAR/CRASH,-0.7712051933355462,0.10644219758424497
2025-07-07,1,FLAT,-1.6377379215228929,0.10728275033436081
2025-07-08,0,BEAR/CRASH,-0.020320335645744998,0.10519170517964661
2025-07-09,1,FLAT,-2.1691853695047056,0.11428271502880157
2025-07-10,0,BEAR/CRASH,1.3262549571411,0.1161498024869192
2025-07-11,2,BULL,-3.365486654528496,0.13489151579422437
2025-07-14,2,BULL,2.693136836536077,0.17540377846013555
2025-07-15,2,BULL,1.5649851762957456,0.17643794696891227
2025-07-16,2,BULL,0.730382657492439,0.17800565383673878
2025-07-17,2,BULL,-0.5662054905257826,0.1792013263099854
2025-07-18,2,BULL,0.8348242083023082,0.19373393767744676
2025-07-21,2,BULL,1.32528815220694,0.19166073711063006
2025-07-22,2,BULL,0.13563789953202973,0.19274073769332728
2025-07-23,2,BULL,0.5488148991469324,0.1857579573187985
2025-07-24,2,BULL,-1.1850338275295238,0.18600807864475968
2025-07-25,2,BULL,-1.2652317136695048,0.18037788228927024
2025-07-28,1,FLAT,-1.5049244932105241,0.1482659495656231
2025-07-29,0,BEAR/CRASH,0.9946777920691939,0.15028431882723509
2025-07-30,1,FLAT,-1.168392657586283,0.15002097087274152
2025-07-31,0,BEAR/CRASH,0.21544941244271312,0.14867583859603667
2025-08-01,1,FLAT,-0.15164560331771273,0.1291415146618281
2025-08-04,0,BEAR/CRASH,1.6674838314556992,0.13756568648728051
2025-08-05,1,FLAT,0.45034265405614815,0.13639507199289091
2025-08-06,0,BEAR/CRASH,-0.7836480089595831,0.1427565849126141
2025-08-07,2,BULL,3.9646748554044873,0.1682553969472821
2025-08-08,2,BULL,1.6618035060455605,0.16564588934220906
2025-08-11,1,FLAT,1.3422336484719346,0.15848281730210395
2025-08-12,0,BEAR/CRASH,0.43862303189212126,0.1562901912631556
2025-08-13,1,FLAT,-0.1398272554801803,0.15395890466603465
2025-08-14,0,BEAR/CRASH,0.14520132425613336,0.15977795002905348
2025-08-15,1,FLAT,1.1603905521857185,0.16003741846072245
2025-08-18,0,BEAR/CRASH,-2.040199216272912,0.15405245226840175
2025-08-19,1,FLAT,0.48674068366540135,0.15741881871987431
2025-08-20,0,BEAR/CRASH,-0.8424752357653661,0.15802361022539135
2025-08-21,1,FLAT,-1.9670018212263198,0.1388874169071831
2025-08-22,0,BEAR/CRASH,0.4588036960390786,0.12977786041446773
2025-08-25,1,FLAT,-0.3291842529992821,0.1281907748669991
2025-08-26,0,BEAR/CRASH,-0.047461421165263425,0.13077501897543822
2025-08-27,1,FLAT,0.8835128668016631,0.13105174530985253
2025-08-28,0,BEAR/CRASH,0.042580955967699924,0.12166420799381292
2025-08-29,1,FLAT,-0.4590431487792499,0.1184528192840996
2025-09-01,0,BEAR/CRASH,-0.42894118149377336,0.12071934044306722
2025-09-02,1,FLAT,-1.450736843265152,0.12017487803520534
2025-09-03,0,BEAR/CRASH,0.7757865876612572,0.11348427601564504
2025-09-04,1,FLAT,0.21423914138185138,0.10232353293657132
2025-09-05,0,BEAR/CRASH,0.961021395926079,0.10065578477101016
2025-09-08,1,FLAT,0.6927644925076565,0.09583601949615257
2025-09-09,0,BEAR/CRASH,0.4896229722104409,0.09011835118469755
2025-09-10,1,FLAT,-0.7418558454742198,0.08908104883243105
2025-09-11,0,BEAR/CRASH,-0.21022266604397963,0.0909464344886412
2025-09-12,1,FLAT,-2.3804724334977987,0.11386030269260716
2025-09-15,0,BEAR/CRASH,-1.0577876093168843,0.1126761844436527
2025-09-16,1,FLAT,-0.252288726310568,0.11896644271397222
2025-09-17,0,BEAR/CRASH,0.4012959357424756,0.12274517006210822
2025-09-18,1,FLAT,-0.7297245815808666,0.12655255653690559
2025-09-19,0,BEAR/CRASH,-1.642871923356323,0.13558800737932486
2025-09-22,1,FLAT,-0.2550501280575392,0.14398755075010736
2025-09-23,0,BEAR/CRASH,0.6396722728659587,0.1481098999744569
2025-09-24,1,FLAT,-1.2794238253455645,0.1649442281119744
2025-09-25,0,BEAR/CRASH,-0.5485760021116598,0.16846820297573206
2025-09-26,1,FLAT,0.636289672166337,0.15842432310245616
2025-09-29,0,BEAR/CRASH,-1.5482577489075995,0.1700314409958968
2025-09-30,1,FLAT,0.018999048242090436,0.1658817289677452
2025-10-01,0,BEAR/CRASH,-1.4010375742971877,0.17068124891284547
2025-10-02,1,FLAT,-0.5750756474335667,0.16751188360173036
2025-10-03,0,BEAR/CRASH,-1.0510693292537852,0.16838765045225992
2025-10-06,2,BULL,1.673352644089101,0.18068200994303624
2025-10-07,2,BULL,0.7560548323738793,0.18126469830634054
2025-10-08,2,BULL,-4.056674343024664,0.22173752976427033
2025-10-09,2,BULL,2.9174055335023352,0.261448230062044
2025-10-10,2,BULL,-1.9059565692223748,0.2692106578809468
2025-10-13,2,BULL,-0.47164236480242444,0.26940617036673087
2025-10-14,2,BULL,-1.36347896778744,0.2712782385217881
2025-10-15,2,BULL,0.14665670614390874,0.269772392058957
2025-10-16,2,BULL,2.4282194403756105,0.28745934187025146
2025-10-17,2,BULL,4.2551625471664005,0.28664828551168603
2025-10-20,2,BULL,0.8668232110764926,0.2764119894758299
2025-10-21,2,BULL,-4.181556705995672,0.29896192835006863
2025-10-22,2,BULL,0.7787499955097849,0.2633116948309432
2025-10-23,2,BULL,-3.1524509835810512,0.22381298257086926
2025-10-24,2,BULL,-1.04564359437513,0.22827170124892865
2025-10-27,2,BULL,-2.6746762438620726,0.2244118851986657
2025-10-28,2,BULL,0.7361433759766463,0.22332962541404763
2025-10-29,2,BULL,1.1262583082063238,0.22046814597544248
2025-10-30,2,BULL,1.343501489696503,0.2002767625585571
2025-10-31,2,BULL,-1.2702131164881285,0.19767102198412692
2025-11-01,2,BULL,0.29498663108758644,0.1955556538783211
2025-11-03,1,FLAT,1.5009236191933646,0.15459925723744877
2025-11-05,0,BEAR/CRASH,-0.9512380279051005,0.15507404861778903
2025-11-06,1,FLAT,-0.1540481154734587,0.15275167691058802
2025-11-07,0,BEAR/CRASH,0.9285423096792024,0.12836950163383917
2025-11-10,1,FLAT,-0.3051697776351748,0.12719161473231663
2025-11-11,0,BEAR/CRASH,0.2954281072427472,0.12116941431425908
2025-11-12,1,FLAT,-1.1739731372233995,0.1285201516334474
2025-11-13,0,BEAR/CRASH,0.28112579002148214,0.1224898121380335
2025-11-14,1,FLAT,-0.6975708099791699,0.1233403341218751
2025-11-17,0,BEAR/CRASH,-0.5972632679935949,0.12446416504747596
2025-11-18,2,BULL,2.066805803154727,0.15696341780233208
2025-11-19,2,BULL,3.185086549015998,0.19681696273779162
2025-11-20,2,BULL,-0.6715570151425486,0.20023551550487345
2025-11-21,2,BULL,2.1350846991006387,0.20370976621617026
2025-11-24,2,BULL,-1.1307511858274821,0.20985792237269527
2025-11-25,2,BULL,1.1650093662339258,0.216867887479452
2025-11-26,2,BULL,-0.6562936189862616,0.21056444105175406
2025-11-27,2,BULL,-1.7774464825568603,0.22330343948231485
2025-11-28,2,BULL,2.078299875176002,0.23036037397191506
2025-12-01,2,BULL,0.391919731245973,0.2325956616862712
2025-12-02,2,BULL,-0.7370044921226859,0.21456612714385798
2025-12-03,2,BULL,-0.582451810296102,0.17570412016644496
2025-12-04,2,BULL,0.2041878031026894,0.1692703245956407
2025-12-05,2,BULL,2.0181631724635865,0.17549025994453682
2025-12-08,1,FLAT,-0.22634677630062874,0.1644864348034953
2025-12-09,0,BEAR/CRASH,-0.09060835807009729,0.1572026591685063
2025-12-10,1,FLAT,0.6615824609306128,0.15690776697542125
2025-12-11,0,BEAR/CRASH,1.0337247121187365,0.13920949817856515
2025-12-12,1,FLAT,-0.3439973365359282,0.12656364689499333
2025-12-15,0,BEAR/CRASH,0.34399733653592296,0.1239504926658829
2025-12-16,1,FLAT,0.9161486163041818,0.12299307085841431
2025-12-17,0,BEAR/CRASH,-0.5240382360103938,0.12603172702889834
2025-12-18,1,FLAT,-0.24161962124842895,0.12706139866034324
2025-12-19,0,BEAR/CRASH,-0.36316304360253837,0.1207369588727039
2025-12-22,1,FLAT,-0.9932176309221981,0.11671782637301777
2025-12-23,0,BEAR/CRASH,0.3455022035221671,0.11438326908724136
2025-12-24,1,FLAT,-0.19686347122587644,0.11569222386853428
2025-12-25,0,BEAR/CRASH,-0.21714576062892274,0.11250019216303654
2025-12-26,1,FLAT,1.4909738787278606,0.10837090771011529
2025-12-29,0,BEAR/CRASH,-0.46789924037305686,0.13566306732718453
2025-12-30,1,FLAT,0.8927836522997082,0.1337766062238031
2026-01-05,0,BEAR/CRASH,-0.3450582835000655,0.1304633932464917
2026-01-06,1,FLAT,-0.4299987542757902,0.1320663995286279
2026-01-08,0,BEAR/CRASH,-0.9751389524869685,0.12108859669071251
2026-01-09,1,FLAT,0.22889821088907214,0.117284621160245
2026-01-12,0,BEAR/CRASH,-0.8447048261897655,0.12024102749444106
2026-01-13,1,FLAT,-0.18559513370815944,0.11915022642507278
2026-01-14,0,BEAR/CRASH,0.2137192203233023,0.1270763536797023
2026-01-15,1,FLAT,-0.05070309008864782,0.1260875482994489
2026-01-16,0,BEAR/CRASH,1.1933750576905193,0.09743027777066299
2026-01-19,1,FLAT,0.6017523628567432,0.09772607300504801
2026-01-20,0,BEAR/CRASH,-0.44385239913109586,0.093615701678678
2026-01-21,1,FLAT,1.178534499087424,0.10061725744281202
2026-01-22,0,BEAR/CRASH,-0.09063744741254164,0.10597524012061461
2026-01-23,1,FLAT,0.33433689496503727,0.10807842409572034
2026-01-26,0,BEAR/CRASH,-0.32964050738936684,0.1019922499497427
2026-01-27,1,FLAT,0.4771575705594193,0.10561326315255058
2026-01-28,0,BEAR/CRASH,0.23772769482220812,0.0968122572787216
2026-01-29,1,FLAT,0.3491017317970224,0.11217169647165964
2026-01-30,0,BEAR/CRASH,-0.5383043193162179,0.11586460803868291
2026-02-02,1,FLAT,-0.5108724385416559,0.11584167325290638
2026-02-03,0,BEAR/CRASH,0.6333385108178854,0.1154505823267102
2026-02-04,1,FLAT,-0.35380066604849775,0.11068107222352506
2026-02-05,0,BEAR/CRASH,-1.4212781689147806,0.11150535338481317
