asof_date,contrib
2025-07-30,-0.38447980503973883
2025-07-31,0.5352753244034113
2025-08-01,-1.8679499359898994
2025-08-04,-0.5065112761136948
2025-08-05,-1.6725551663837037
2025-08-06,-1.0163711108662756
2025-08-07,-1.4101747879975326
2025-08-08,-1.0489691032408757
2025-08-11,-0.5226830774597946
2025-08-12,0.3627194478548683
2025-08-13,-0.17590654918607285
2025-08-14,0.0422244644491126
2025-08-15,-0.18109712173679077
2025-08-16,0.3411959722472332
2025-08-17,-2.023901965914257
2025-08-18,0.5443280255524827
2025-08-19,0.922428230637746
2025-08-20,2.8051845202563817
2025-08-21,-0.9699236957098258
2025-08-22,-0.34552351666174613
2025-08-23,0.31135719822259117
2025-08-24,0.35216758624963507
2025-08-25,-0.4522595954435117
2025-08-26,-1.768431351305713
2025-08-27,1.5105609000606846
2025-08-28,-0.3539737546026998
2025-08-29,-0.07818555171162483
2025-08-30,-0.4192922462300689
2025-08-31,0.5821379591209948
2025-09-01,0.7077420231007601
2025-09-02,-0.8843144531842965
2025-09-03,0.06278472671123445
2025-09-04,-0.7396024651559465
2025-09-05,-0.011423585507940854
2025-09-06,-0.2311296744786825
2025-09-07,-0.3850072187943807
2025-09-08,-0.08932540617803825
2025-09-09,1.50530528600941
2025-09-10,-0.11298471715467483
2025-09-11,3.381749830370887
2025-09-12,0.650132321543534
2025-09-13,-0.7680954231666274
2025-09-14,1.4620377980667343
2025-09-15,0.3660786172616674
2025-09-16,-0.6563758302501964
2025-09-17,1.3322476283130893
2025-09-18,1.486865377881639
2025-09-19,-0.6847200659271997
2025-09-22,2.4365847069824644
2025-09-23,-0.9471248941459478
2025-09-24,1.1554019822334443
2025-09-25,-0.36647461356329997
2025-09-26,-0.0754662252514147
2025-09-27,0.07624982586194266
2025-09-28,2.1801797148516826
2025-09-29,0.6615691345339777
2025-09-30,0.9900021150100634
2025-10-01,0.27103350488325434
2025-10-02,1.0132472395381535
2025-10-03,0.8273696958703788
2025-10-04,-0.8780968540967466
2025-10-05,-2.5493991807071534
2025-10-06,-1.4272517759904906
2025-10-07,3.876344114308291
2025-10-08,-2.1181407463996447
2025-10-09,2.0644182267836517
2025-10-10,-0.15443294688055617
2025-10-11,-0.46127652242849854
2025-10-12,-0.16015127568943294
2025-10-13,1.6652041631964045
2025-10-14,-0.021647693693833847
2025-10-15,-7.064230893014485
2025-10-16,-0.930864660203372
2025-10-17,-1.5513245629915475
2025-10-18,0.8217205930115727
2025-10-19,0.5543857466983568
2025-10-20,1.1642242109806498
2025-10-21,0.9237421758592026
2025-10-22,-1.2546386043560578
2025-10-23,1.6635880940377352
2025-10-24,3.3356853162012925
2025-10-27,-1.523819066529557
2025-10-28,-0.6864131742030104
2025-10-29,-1.2893028044533215
2025-10-30,1.5331247518371767
2025-10-31,-0.0682068347664993
2025-11-01,-1.71700769124693
2025-11-03,0.22669546815263075
2025-11-05,-0.3062593395478304
2025-11-06,-1.5096889365418111
2025-11-07,-0.14760033705656178
2025-11-08,-0.4053924307429938
2025-11-09,0.5119185301474706
2025-11-10,-0.5172303368883356
2025-11-11,0.9551305217663383
2025-11-12,0.22660987830535217
2025-11-13,0.7622847794049561
2025-11-14,-0.1615363915119251
2025-11-15,-0.024615377983425713
2025-11-16,-0.04833702516323289
2025-11-17,-2.1558538028707797
2025-11-18,-2.7268349645820775
2025-11-19,-2.8689938821512784
2025-11-20,0.7608151278520147
2025-11-21,1.070839246526488
2025-11-24,0.45127580426897657
2025-11-25,-0.9318731061293699
2025-11-26,-1.974858373512633
2025-11-27,0.3267037343000751
2025-11-28,-0.09446458472222158
2025-11-29,0.5517293302698734
2025-11-30,0.0375429648785527
2025-12-01,-0.15138670080515385
2025-12-02,-0.1211633371735853
2025-12-03,-0.32561013723975485
2025-12-04,-1.9975908301539709
2025-12-05,-0.03891393591251906
2025-12-08,-0.7132681987532206
2025-12-09,-0.00807428633598397
2025-12-10,-1.2332782198346033
2025-12-11,1.004843946152677
2025-12-12,0.1299034609489369
2025-12-13,-0.12155642597299804
2025-12-14,-0.5424491995771639
2025-12-15,-0.08748900101639911
2025-12-16,-0.46695520955269504
2025-12-17,-0.10842938401837454
2025-12-18,-1.0224014731535356
2025-12-19,-0.27930899772360784
2025-12-20,-0.19457406567761337
2025-12-21,1.5502062720237961
2025-12-22,1.3844353504157592
2025-12-23,0.13618234072346094
2025-12-24,-0.5153829715102688
2025-12-25,1.2492992323430105
2025-12-26,-0.23721926596808124
2025-12-27,-0.0016036906114808847
2025-12-28,0.2228024086681805
2025-12-29,0.14215197694744425
2025-12-30,-0.21287016626781288
2026-01-05,-0.48101631914785414
2026-01-06,0.3723281766436171
2026-01-08,-0.4399321806970815
2026-01-09,0.6261924617169523
2026-01-12,-0.2602726066549096
2026-01-13,-0.7557466154951431
2026-01-14,-0.5870655114157111
2026-01-15,-1.081587926924051
2026-01-16,-0.05874111030228505
2026-01-17,0.1533349414724046
2026-01-18,0.15798030913868433
2026-01-19,0.1315899499283298
2026-01-20,0.6523827828219508
2026-01-21,0.4587443529364228
2026-01-22,-0.9206647045334465
2026-01-23,0.022180152307405523
2026-01-24,-0.44025662476183863
2026-01-25,0.9357729267330589
2026-01-26,-1.704541106842604
2026-01-27,0.12856411367979648
2026-01-28,-1.5999871031510011
2026-01-29,1.32485716020519
2026-01-30,-0.11582351070256337
2026-01-31,-0.25581604572553485
2026-02-01,-0.5697405073280963
2026-02-02,-0.0958701157289032
2026-02-03,0.9130904813872809
2026-02-04,0.25515965307712873
2026-02-05,1.1750279241849235
2026-02-06,-0.01701998254664481
2026-02-07,0.06517483566388134
2026-02-08,0.7348403564058126
2026-02-09,0.6502310159964769
2026-02-10,-1.4715667376625805
2026-02-11,-0.04137137142580492
2026-02-12,-1.0164844683481773
2026-02-13,-0.4257921852144823
2026-02-16,0.17878786629382692
2026-02-17,0.20344031834784326
2026-02-18,-0.20025837740363442
2026-02-19,-0.27811119701537207
2026-02-20,-0.23592545475468707
2026-02-21,-0.31818136514127604
2026-02-22,-0.14971413000252015
2026-02-23,0.3207230260595106
2026-02-24,-0.015049401698560859
2026-02-25,0.20466832008718677
2026-02-26,-0.8675418068296923
2026-02-27,-0.7804017354141263
2026-02-28,-0.25294611825799085
2026-03-01,-1.6982282122973722
2026-03-02,0.49724540586001104
2026-03-03,-0.36140766726446194
2026-03-04,-0.07117647304276961
2026-03-05,0.1569978562776791
2026-03-06,1.0595053284235507
2026-03-09,0.10581842172776589
2026-03-10,0.4243528931213301
2026-03-11,0.18739725651990918
2026-03-12,-0.6663572196484779
2026-03-13,0.18317782175229533
2026-03-14,0.08956730256977011
2026-03-15,-0.21468217062535114
2026-03-16,0.2539153769057805
2026-03-17,-0.49750730068762206
2026-03-18,-0.12047448315944563
2026-03-19,-0.1963008517984361
2026-03-20,-0.7416763002024154
2026-03-23,-0.8116833488006936
2026-03-24,0.17979977951928458
2026-03-25,-0.7453602148920834
2026-03-26,-1.4487013817294034
2026-03-27,-0.374137003663016
2026-03-28,0.8009737987107375
2026-03-29,0.5289632220340722
2026-03-30,-1.122906515794786
2026-03-31,-0.6028024639645155
2026-04-01,0.43005261531870365
2026-04-02,1.1586671858632127
2026-04-03,-0.20923521972507664
2026-04-04,-0.09453136523841314
2026-04-05,-1.0830131428636023
2026-04-06,-0.11788595457741832
2026-04-07,-0.005913732385893829
2026-04-08,-0.2981384510666118
2026-04-09,-1.326829101709741
2026-04-10,0.14022274782878333
2026-04-11,-0.20983742891128113
2026-04-12,0.017817735897968257
2026-04-13,0.16436519488000223
2026-04-14,-1.122365945119347
2026-04-15,-0.4949877583981277
2026-04-16,0.28029619493504776
2026-04-17,-0.14973972508834985
2026-04-18,-0.3441215692232476
2026-04-19,-0.047213699669494694
2026-04-20,-0.023091243908622605
2026-04-21,1.033533344743847
2026-04-22,-0.5233933148552012
2026-04-23,0.9177760509812312
2026-04-24,-0.2401205002276995
2026-04-25,-0.07581162272119824
2026-04-26,0.8236659152801865
2026-04-27,0.9763566044783882
2026-04-28,0.4630491655599183
2026-04-29,0.7525830621476384
2026-04-30,0.07710801895439245
2026-05-01,-0.09555508454676861
2026-05-02,-0.14786741803742406
2026-05-03,0.96076490952771
2026-05-04,-0.7636874866853941
2026-05-05,1.1088939734314873
2026-05-06,0.6644098090207032
2026-05-07,-0.7976292766499504
2026-05-08,-0.6580656384284949
2026-05-11,-1.07296362397275
2026-05-12,0.0027679302907185344
2026-05-13,1.7074866239089883
2026-05-14,1.1281621486412248
2026-05-15,-0.1720248310042448
2026-05-16,-0.2067877643344874
2026-05-17,-1.002109929521617
2026-05-18,0.4535919105124656
2026-05-19,1.5645426292555102
2026-05-20,-0.5959625016678384
2026-05-21,0.7879340063059317
2026-05-22,-0.021317311506225924
2026-05-23,-0.1789994946921431
2026-05-24,1.4925802933499865
2026-05-25,0.94754541971466
2026-05-26,-0.8216598745994799
2026-05-27,1.175580548942543
2026-05-28,-0.012661117705680874
2026-05-29,-0.11112651988998945
2026-05-30,-0.44886961824472377
2026-05-31,-1.1284485209695485
2026-06-01,-2.2399852592607146
2026-06-02,1.7481571977718071
2026-06-03,0.6780851634063568
2026-06-04,1.617932471405731
2026-06-05,0.11252591675396145
2026-06-06,-0.4334424799685873
2026-06-07,3.8101330064006858
2026-06-08,-0.5482807074417417
2026-06-09,0.6524995986105565
2026-06-10,0.9749502756455947
2026-06-11,-0.35255978830633283
2026-06-12,0.003588265617575706
2026-06-13,-0.5074929490131436
2026-06-14,-1.7822512333141844
2026-06-15,3.3484482630804617
2026-06-16,1.055963988892216
2026-06-17,1.4851674263069812
2026-06-18,1.0923607213368671
2026-06-19,-0.42051142726439455
2026-06-20,-0.09175301296417218
2026-06-21,6.180412939247519
2026-06-22,-2.6726290211706347
2026-06-23,4.095392684610398
2026-06-24,1.52078372862626
2026-06-25,-2.8491986458721335
2026-06-26,-0.06554927282494422
2026-06-27,-0.16902470031285116
2026-06-28,-2.9187994690340697
2026-06-29,-0.1581350236616229
2026-06-30,0.5774547711400009
2026-07-01,3.7764456760575698
2026-07-02,0.5129942622961005
2026-07-03,0.16401524056819186
2026-07-04,-0.8534285274303205
2026-07-05,4.264535594652752
2026-07-06,-0.919932572047223
2026-07-07,-1.6721869323207388
2026-07-08,2.448199173936105
2026-07-09,0.5967941897418065
2026-07-10,0.19637110182448597
2026-07-11,-0.8115373134137088
2026-07-12,-0.34530107337643573
2026-07-13,-0.48104913134037436
2026-07-14,3.6166673194191694
2026-07-15,6.889619130817617
2026-07-16,2.660009995922607
2026-07-17,-1.0269967595340017
2026-07-18,-1.031289017582049
2026-07-19,-7.103902223034596
2026-07-20,-2.725136922371674
2026-07-21,-2.8260368720723856
2026-07-22,1.687177874418162
2026-07-23,-3.534624390117516
2026-07-24,-0.6613893318227206
2026-07-25,1.088789598635511
2026-07-26,-2.365973201084668
2026-07-27,-0.31459366850862175
2026-07-28,-2.736452569357412
2026-07-29,1.3028737043284844
2026-07-30,-1.4920922544955557
2026-07-31,-0.2809110138007246
2026-08-01,-0.09540367112166473
2026-08-02,-2.8162356561762274
2026-08-03,-0.9415325482769867
2026-08-04,-2.297459718269696
2026-08-05,0.8587337281978267
2026-08-06,2.4140369482290174
2026-08-07,-1.1223812235079607
2026-08-08,-0.6174869465462824
2026-08-09,-0.5172254058056022
2026-08-10,-1.0776441349403822
2026-08-11,1.5173494817740552
2026-08-12,4.081463651653097
2026-08-13,3.3479622398971784
2026-08-14,2.4514613376543477
2026-08-17,-4.188421262077369
2026-08-18,0.08636623649588239
2026-08-19,2.1657147213672876
2026-08-20,-1.2791726997944797
2026-08-21,0.6599829244602785
2026-08-22,0.569963124956907
2026-08-23,1.3037043962703698
2026-08-24,-1.52875984811462
2026-08-25,2.630802232071038
2026-08-26,-1.3642627520473238
2026-08-27,0.3424953548246134
2026-08-28,-0.341292113444528
2026-08-29,-0.8348716642867354
2026-08-30,-2.600102485431779
2026-08-31,1.6961945269309693
2026-09-01,-1.4903856429340514
2026-09-02,-3.4282039428412103
2026-09-03,-1.0018957457498547
2026-09-04,-0.5837192968205255
2026-09-05,-1.3416413706012758
2026-09-06,-1.67650034588564
